f_1,f_2,f_3,e_1,e_2,e_3,e_4,t,y
0,0,1,1.0,0.7911515616916046,0.958907566689418,-0.2837186609050933,0.7911515616916046,0.2672390284728646
0,0,1,1.0,0.8020779027545155,0.6719282953352756,-0.7406162069032992,0.8020779027545155,0.26738351402076
0,0,1,1.0,0.8123000104978804,0.22379253432811325,-0.9746368049581343,0.8123000104978804,0.2677782068747041
0,0,1,1.0,0.8430639758789666,-0.9668251000134691,-0.25543928042481123,0.8430639758789666,0.2712766610869069
0,0,1,1.0,0.8528553385675994,-0.9733769712147473,0.22921010429037594,0.8528553385675994,0.2728983828299083
0,0,1,1.0,0.8675951820092127,-0.5667353954087081,0.8238998674541314,0.8675951820092127,0.2752375602011147
0,0,1,1.0,0.8787126624399025,-0.0466470947069158,0.9989114317873252,0.8787126624399025,0.2766238744261831
0,0,1,1.0,0.8860000586893757,0.3123879837949688,0.9499546029050622,0.8860000586893757,0.2772767399432366
0,0,1,1.0,0.926328360454154,0.7225416585035592,-0.6913273838977638,0.926328360454154,0.2782796630182032
0,0,1,1.0,0.942759517783803,-0.01408561952618925,-0.9999007927402416,0.942759517783803,0.2790173751068127
0,0,1,1.0,0.9575991107018929,-0.6860644210813429,-0.7275407961938092,0.9575991107018929,0.2805597005717266
0,0,1,1.0,0.9612450157698608,-0.8065903445091506,-0.5911108323695394,0.9612450157698608,0.2810614430832858
0,0,1,1.0,0.9737287674073204,-0.9999659874180277,-0.00824766676635616,0.9737287674073204,0.283023164467939
0,0,1,1.0,0.9862992152750218,-0.8137188544790712,0.5812586565938336,0.9862992152750218,0.2851057821062163
0,0,1,1.0,0.999999999998822,-0.2623748537607623,0.9649660284766602,0.999999999998822,0.2870576630780374
0,1,0,1.0,0.0339165625185579,0.9921937021792536,-0.12470628434776879,0.0339165625185579,-0.0020279602308178
0,1,0,1.0,0.0546425533254972,0.3981185996852041,-0.917333952595614,0.0546425533254972,0.0087912148666049
0,1,0,1.0,0.0741575280662924,-0.5364996149106144,-0.8439005647591205,0.0741575280662924,0.0150342926921043
0,1,0,1.0,0.0914387736882643,-0.9901530601210938,-0.1399889907558214,0.0914387736882643,0.0164313145361503
0,1,0,1.0,0.1193528366531781,-0.31033315905406056,0.9506278611483713,0.1193528366531781,0.0167029569211247
0,1,0,1.0,0.1301922471979856,0.22449721706550443,0.9744747300622237,0.1301922471979856,0.0185917401787245
0,1,0,1.0,0.1356944682293148,0.4807747844679581,0.8768441176285489,0.1356944682293148,0.0201823264425678
0,1,0,1.0,0.1950812354934321,-0.32336540297396754,-0.9462741759973605,0.1950812354934321,0.0472765245279048
0,1,0,1.0,0.2858429280013191,0.9880147017010231,-0.15435980442666486,0.2858429280013191,0.0648383605036416
0,1,0,1.0,0.286865972062474,0.9788299884340735,-0.20467499540039438,0.286865972062474,0.0654024083457522
0,1,0,1.0,0.3588382221394655,-0.788056066329071,0.6156034732861331,0.3588382221394655,0.0827182110198991
0,1,0,1.0,0.3593044500378244,-0.7734926768856605,0.6338052372805508,0.3593044500378244,0.0827177329385402
0,1,0,1.0,0.3871066107804987,0.4844852205574815,0.8747994461940225,0.3871066107804987,0.0867471013433107
0,1,0,1.0,0.4403798981469209,-0.027842733598132444,-0.9996123159434278,0.4403798981469209,0.1120437273528541
0,1,0,1.0,0.4482121956674793,-0.40726842910540045,-0.913308505738351,0.4482121956674793,0.1142415149138401
0,1,0,1.0,0.4573204570070043,-0.7674629069821598,-0.6410933523337243,0.4573204570070043,0.1157170685218153
0,1,0,1.0,0.4661313881019157,-0.9675685101208358,-0.252608745340588,0.4661313881019157,0.1162159749619769
0,1,0,1.0,0.4748551137404677,-0.9836982149175781,0.17982720030065039,0.4748551137404677,0.1161564261705186
0,1,0,1.0,0.4849000821118027,-0.7756454772840908,0.6311688312715821,0.4849000821118027,0.1159861816367702
0,1,0,1.0,0.5604480906027598,0.2492728709101947,-0.9684332893019474,0.5604480906027598,0.1432183569680018
0,1,0,1.0,0.5607730241274097,0.2335068433428796,-0.9723551584231165,0.5607730241274097,0.143351120106587
0,1,0,1.0,0.5787639962244822,-0.6161663165426806,-0.7876160678644292,0.5787639962244822,0.1484395443935615
0,1,0,1.0,0.5923289532433982,-0.9739658996182698,-0.22669456627977272,0.5923289532433982,0.1494924135439216
0,1,0,1.0,0.603910958168415,-0.9392294027238691,0.3432901528721208,0.603910958168415,0.1493471450070414
0,1,0,1.0,0.6134333241985362,-0.6774278996097902,0.7355891793863393,0.6134333241985362,0.1492802011653731
0,1,0,1.0,0.6588457843404555,0.9990129879744392,0.04441902586035691,0.6588457843404555,0.1624696393304061
0,1,0,1.0,0.6595045058883032,0.9999339036899834,0.011497314960939628,0.6595045058883032,0.1628248782884178
0,1,0,1.0,0.7258816317167407,-0.9862922372026545,0.1650079477897435,0.7258816317167407,0.1826998569199958
0,1,0,1.0,0.751272774418649,-0.1350591132895721,0.9908375426463384,0.751272774418649,0.1834978356180578
0,1,0,1.0,0.8249958085706269,-0.3977708506570625,-0.917484795714652,0.8249958085706269,0.2139999969990831
0,1,0,1.0,0.8722486252916971,-0.3614903902580115,0.9323758350317272,0.8722486252916971,0.2162083192880773
0,1,0,1.0,0.8847072174095192,0.2503712700742672,0.9681498990969314,0.8847072174095192,0.2183374658480711
0,1,0,1.0,0.9571216429189698,-0.6685017083018887,-0.743710606349981,0.9571216429189698,0.2484466114012885
0,1,0,1.0,0.9596048405662934,-0.7554575807187274,-0.655197560842993,0.9596048405662934,0.2487518668674183
0,1,1,1.0,0.0242244561932087,0.9360469774838145,0.3518750572908165,0.0242244561932087,0.0969582903704343
0,1,1,1.0,0.0326616845630922,0.9980607357873881,-0.06224763191911425,0.0326616845630922,0.0913481900857982
0,1,1,1.0,0.169774530058208,0.8052230082804422,-0.5929720962539425,0.169774530058208,0.1035805966734694
0,1,1,1.0,0.1845708580003852,0.19497804034174054,-0.9808076079356719,0.1845708580003852,0.0831603754261291
0,1,1,1.0,0.1936891999836552,-0.256773264011225,-0.9664716710224991,0.1936891999836552,0.074141053177272
0,1,1,1.0,0.2939736151554108,0.8464500220257054,-0.5324681776526019,0.2939736151554108,0.1316530605149108
0,1,1,1.0,0.2940500515305121,0.8444088483684763,-0.5356992596569681,0.2940500515305121,0.1315487875886965
0,1,1,1.0,0.3618370869143255,-0.6872536462652024,0.7264175284883923,0.3618370869143255,0.1346902616231939
0,1,1,1.0,0.3637864206272244,-0.6133023964733688,0.7898481945792006,0.3637864206272244,0.1382938077192448
0,1,1,1.0,0.3718560161071298,-0.25394338075926465,0.9672190855067714,0.3718560161071298,0.152701850875731
0,1,1,1.0,0.3742879073351365,-0.1347494032190908,0.9908797093149596,0.3742879073351365,0.156674266645732
0,1,1,1.0,0.3756790879175313,-0.065554482433859,0.9978489914976257,0.3756790879175313,0.1588306771910644
0,1,1,1.0,0.3879828381982039,0.5223342290792077,0.8527408475804532,0.3879828381982039,0.1728614888195697
0,1,1,1.0,0.3943127886693226,0.7617976260336158,0.647815079300835,0.3943127886693226,0.175716385836068
0,1,1,1.0,0.4817396372439758,-0.8653054160612452,0.5012449869425881,0.4817396372439758,0.1502879318060322
0,1,1,1.0,0.5591271399941837,0.31264550347327025,-0.9498698801193485,0.5591271399941837,0.1643988543460438
0,1,1,1.0,0.590644379903366,-0.9514414445968724,-0.3078297865759853,0.590644379903366,0.1533403772355683
0,1,1,1.0,0.5990189798461876,-0.994406415051503,0.10562140741543875,0.5990189798461876,0.1628944345801978
0,1,1,1.0,0.6064395560906896,-0.8884462278299413,0.45898071882678043,0.6064395560906896,0.1746574492502978
0,1,1,1.0,0.6189336938124506,-0.45221020857463573,0.891911389803317,0.6189336938124506,0.1973835537902652
0,1,1,1.0,0.6211869964904196,-0.3490683304517131,0.9370972738598985,0.6211869964904196,0.2013829052949442
0,1,1,1.0,0.663714246038049,0.9802668448048449,-0.1976788126642661,0.663714246038049,0.2188237371468885
0,1,1,1.0,0.724230569451233,-0.9965397992951425,0.0831169562772675,0.724230569451233,0.1883163048428519
0,1,1,1.0,0.7536905446769805,-0.01458409218327976,0.9998936464720584,0.7536905446769805,0.238508375802726
0,1,1,1.0,0.7552583675052907,0.0637632453584549,0.9979650537675944,0.7552583675052907,0.2407374690380778
0,1,1,1.0,0.8254026147734383,-0.4163492074748435,-0.9092047830027455,0.8254026147734383,0.2023738478839682
0,1,1,1.0,0.8568798357247092,-0.9079245210813465,0.4191337066130659,0.8568798357247092,0.2252379313850902
0,1,1,1.0,0.9539537400380091,-0.5428250154005432,-0.839845820764383,0.9539537400380091,0.227374496065636
0,1,1,1.0,0.9560731212590626,-0.6286112563008811,-0.7777196721517516,0.9560731212590626,0.2270187014016076
1,0,0,1.0,0.0096207309919033,0.46269834152911476,0.8865157893383551,0.0096207309919033,0.0497146438898328
1,0,0,1.0,0.0551838732278549,0.3731472591369837,-0.9277721288110333,0.0551838732278549,0.0924459914698651
1,0,0,1.0,0.1649717617578556,0.9231479326379513,-0.384444917337031,0.1649717617578556,0.1504408127976909
1,0,0,1.0,0.1739242855193603,0.6657986421756231,-0.7461314683600314,0.1739242855193603,0.1367080375805343
1,0,0,1.0,0.1802501690019652,0.40068971513788415,-0.9162138135734045,0.1802501690019652,0.1172581787882006
1,0,0,1.0,0.2023714150117765,-0.6394577708734823,-0.7688262217624454,0.2023714150117765,0.0212261622673172
1,0,0,1.0,0.2047716819273057,-0.7269062463151935,-0.6867367101502257,0.2047716819273057,0.0116042384774941
1,0,0,1.0,0.2962015475313183,0.7820110090944745,-0.6232646160781484,0.2962015475313183,0.1666193737702617
1,0,0,1.0,0.384558879791421,0.36942304396207387,0.9292613273938584,0.384558879791421,0.1075880069043037
1,0,0,1.0,0.4050118601265411,0.9856254703476267,0.16894505675520533,0.4050118601265411,0.1864135948830796
1,0,0,1.0,0.410763384089092,0.9930676069441846,-0.1175445789398664,0.410763384089092,0.1949043471000461
1,0,0,1.0,0.4125527470996634,0.9785932560672881,-0.20580388523937804,0.4125527470996634,0.1959670893565623
1,0,0,1.0,0.4893051252707178,-0.6190126863429883,0.7853809866214213,0.4893051252707178,0.0381158770511726
1,0,0,1.0,0.4896526631925257,-0.6052724342552209,0.796018391955085,0.4896526631925257,0.0392025780526262
1,0,0,1.0,0.5572355276687224,0.40095355728600196,-0.9160983816707138,0.5572355276687224,0.1851882603287226
1,0,0,1.0,0.5583277362595906,0.3503521609961804,-0.9366180455689003,0.5583277362595906,0.1811731113284568
1,0,0,1.0,0.5921877518085503,-0.9723411596367245,-0.23356512855370729,0.5921877518085503,0.0479131285627344
1,0,0,1.0,0.6215613020181412,-0.3314701889430161,0.9434656929862798,0.6215613020181412,0.0848945808391423
1,0,0,1.0,0.6707679355620533,0.85164839387756,-0.5241135499162108,0.6707679355620533,0.2382141141273633
1,0,0,1.0,0.7520779877734061,-0.09506866291970058,0.9954707174651901,0.7520779877734061,0.1291180312141454
1,0,0,1.0,0.8387171284745482,-0.8889978282296406,-0.45791141217814435,0.8387171284745482,0.1053536993250242
1,0,0,1.0,0.8398762300198578,-0.9140287047955102,-0.4056495122761052,0.8398762300198578,0.1020054582891387
1,0,0,1.0,0.8453694493320315,-0.989788869905083,-0.14254119759570838,0.8453694493320315,0.0897516523789401
1,0,0,1.0,0.8559894349921761,-0.9256785857107434,0.37831092497647745,0.8559894349921761,0.0853175566170755
1,0,0,1.0,0.8966479832028992,0.7513477260379546,0.6599065044213419,0.8966479832028992,0.2416394736445891
1,0,0,1.0,0.9569709016117196,-0.6628773781053628,-0.7487279757002271,0.9569709016117196,0.1545079523581385
1,0,0,1.0,0.9583084653239408,-0.7114317570863737,-0.7027551885322476,0.9583084653239408,0.1491571064364609
1,0,1,1.0,0.0191850256736403,0.8187619349592475,0.574133167359097,0.0191850256736403,0.0097397620754409
1,0,1,1.0,0.2842298569129715,0.9972391013236234,-0.07425748979902333,0.2842298569129715,0.0475854026666338
1,0,1,1.0,0.2887991231721092,0.9545085039472448,-0.29818369488017354,0.2887991231721092,0.0915966399926704
1,0,1,1.0,0.2919682709716764,0.8954983724141209,-0.4450647874227532,0.2919682709716764,0.124267600289861
1,0,1,1.0,0.2956521816947393,0.798833872811592,-0.6015516965721509,0.2956521816947393,0.1631981193231462
1,0,1,1.0,0.2975925642526315,0.7368067180332403,-0.6761034390247436,0.2975925642526315,0.1836856313671314
1,0,1,1.0,0.3614807179786066,-0.7000874958096684,0.7140570692955482,0.3614807179786066,0.1022198129551051
1,0,1,1.0,0.4784156846985973,-0.9363050662657498,0.35118773168362505,0.4784156846985973,0.171539409693585
1,0,1,1.0,0.4826004365366651,-0.8429371707073118,0.5380120131000352,0.4826004365366651,0.1260139375693757
1,0,1,1.0,0.4850070872087805,-0.7722574778074821,0.6353096787948584,0.4850070872087805,0.0995252308850353
1,0,1,1.0,0.4865030604273117,-0.7226221422359695,0.691243256423018,0.4865030604273117,0.0831589684629758
1,0,1,1.0,0.4885069465102989,-0.6498551952613507,0.7600580406731,0.4885069465102989,0.0615402768226046
1,0,1,1.0,0.5573846412529367,0.39411234102295567,-0.9190622735448374,0.5573846412529367,0.215368772391983
1,0,1,1.0,0.5574776970987245,0.38983188463391283,-0.9208860416592118,0.5574776970987245,0.2162028144477204
1,0,1,1.0,0.6116271754186349,-0.741006335981032,0.6714980342755784,0.6116271754186349,0.0630193405847219
1,0,1,1.0,0.6713186970906149,0.8368942375021048,-0.5473646273150747,0.6713186970906149,0.0710803521643731
1,0,1,1.0,0.716805001254302,-0.9587952699257137,-0.284097923906666,0.716805001254302,0.2374806256739591
1,0,1,1.0,0.7218319857840011,-0.9993260350528113,-0.03670797822854673,0.7218319857840011,0.1976403437515607
1,0,1,1.0,0.7273806104565335,-0.9711677676424143,0.2383970786155936,0.7273806104565335,0.1442735218023005
1,0,1,1.0,0.728295436188258,-0.9592511875171941,0.2825547013356052,0.728295436188258,0.1347861659897461
1,0,1,1.0,0.7303071001646836,-0.9260305558463732,0.37744855230727437,0.7303071001646836,0.1134455519521407
1,0,1,1.0,0.7313725015082227,-0.9046197664227121,0.4262195187896933,0.7313725015082227,0.101933688461278
1,0,1,1.0,0.8201185162503836,-0.16447063698471318,-0.9863819795443561,0.8201185162503836,0.2420763731814271
1,1,0,1.0,0.1633319315110094,0.9515326042950139,-0.3075478872688749,0.1633319315110094,0.085769876692058
1,1,0,1.0,0.2917748668423394,0.8997603037265665,-0.4363844587492512,0.2917748668423394,0.1005404974239047
1,1,0,1.0,0.3527795017703378,-0.9358208890444684,0.35247590503184867,0.3527795017703378,0.0307735009491908
1,1,0,1.0,0.3542341200000201,-0.9077335356271052,0.4195471705278382,0.3542341200000201,0.0363637080016608
1,1,0,1.0,0.3560876355730223,-0.8650119274884592,0.5017512982571152,0.3560876355730223,0.0437804863930026
1,1,0,1.0,0.3789279217234046,0.0966888741296067,0.9953146545789171,0.3789279217234046,0.1374594476323068
1,1,0,1.0,0.5605736670665951,0.24318737586351208,-0.9699793297903925,0.5605736670665951,0.0814577903916776
1,1,0,1.0,0.5608380326003046,0.2303450491817561,-0.9731090166664033,0.5608380326003046,0.0804944751626127
1,1,0,1.0,0.570417007743902,-0.24402726330510524,-0.9697683717072964,0.570417007743902,0.0509789745135924
1,1,0,1.0,0.5817034691927412,-0.7248658062833543,-0.6888900949216665,0.5817034691927412,0.0356052184738794
1,1,0,1.0,0.6603349386067283,0.999549311538484,-0.030019557007766675,0.6603349386067283,0.1992577981162014
1,1,0,1.0,0.6992598260506467,-0.3944526366741339,-0.9189162733463935,0.6992598260506467,0.0684886123878335
1,1,0,1.0,0.7147793548762633,-0.9251568324623702,-0.3795850831476308,0.7147793548762633,0.0638800220018045
1,1,0,1.0,0.7239215742688736,-0.9977049529664029,0.06771134931684428,0.7239215742688736,0.0837763121817452
1,1,0,1.0,0.7277788641286584,-0.9662284208384866,0.25768709467872936,0.7277788641286584,0.0963629590159285
1,1,0,1.0,0.7517399103892659,-0.11188158618971548,0.9937215458425329,0.7517399103892659,0.1955634232832565
1,1,0,1.0,0.8200418292642163,-0.1606873041498282,-0.9870053648714685,0.8200418292642163,0.1038795575157469
1,1,0,1.0,0.890696105853064,0.5248238355324001,0.8512108679152659,0.890696105853064,0.2574370712815439
1,1,0,1.0,0.8940880302412352,0.6609652820759777,0.7504164816221877,0.8940880302412352,0.2619716715880935
1,1,0,1.0,0.952799522644164,-0.49347998189457076,-0.8697571543076459,0.952799522644164,0.1134283518308622
1,1,1,1.0,0.0710911600251951,-0.4013271535519718,-0.915934777056681,0.0710911600251951,0.0986466716297933
1,1,1,1.0,0.3653135636205784,-0.5512633934879454,0.8343312717381236,0.3653135636205784,0.2090572489581625
1,1,1,1.0,0.3659386037874047,-0.5249239255959505,0.8511491481150275,0.3659386037874047,0.206398589003173
1,1,1,1.0,0.3809863884846006,0.19843754213330306,0.980113535194823,0.3809863884846006,0.1206557655555615
1,1,1,1.0,0.3952229918922387,0.7904808467624898,0.6124867597766152,0.3952229918922387,0.0328132587377988
1,1,1,1.0,0.396576291648133,0.830084199704508,0.5576380738444304,0.396576291648133,0.0258316590307759
1,1,1,1.0,0.5587692673920693,0.3295911663736514,-0.9441237540960697,0.5587692673920693,0.0468311820805178
1,1,1,1.0,0.5600047799469877,0.27067572032247483,-0.9626705845863939,0.5600047799469877,0.0537240685307929
1,1,1,1.0,0.5607047008524833,0.2368271987912801,-0.9715517885901274,0.5607047008524833,0.0577502307015035
1,1,1,1.0,0.617864723702239,-0.4992130748344159,0.8664792587906348,0.617864723702239,0.2254624719904852
1,1,1,1.0,0.6192984839157836,-0.43586786970479097,0.900010666691794,0.6192984839157836,0.2188019463152338
1,1,1,1.0,0.6834247459273569,0.37674688438775045,-0.9263162446508876,0.6834247459273569,0.0522746243825688
1,1,1,1.0,0.7137641237525705,-0.9047050904244757,-0.42603837780186105,0.7137641237525705,0.2365532050352552
1,1,1,1.0,0.8116254325323501,0.25653244187813834,-0.9665356207942052,0.8116254325323501,0.077101638269543
1,1,1,1.0,0.816712827531362,0.005063098466904636,-0.9999871824348122,0.816712827531362,0.1082291370553077
1,1,1,1.0,0.8210195883378498,-0.20872877244420052,-0.9779735679219235,0.8210195883378498,0.1365925007735421
1,1,1,1.0,0.8221038571144937,-0.26141545305335856,-0.9652263780610781,0.8221038571144937,0.1438602487301727
1,1,1,1.0,0.888187802347174,0.4142266513600764,0.9101737643455878,0.888187802347174,0.134399098867033
